APEX.ITEM_TYPE.SLIDER.VALUE_NOT_BETWEEN_MIN_MAX,Значення #LABEL# поза межами допустимого діапазону %0 до %1.,Y
APEX.ITEM_TYPE.SLIDER.VALUE_NOT_MULTIPLE_OF_STEP,Значення #LABEL# не кратне %0.,Y
APEX.ITEM_TYPE.SWITCH.READONLY_SWITCH,"Перемикач, що доступний тільки на читання",Y
APEX.ITEM_TYPE.TEXT.READONLY_WITH_LINK,"Редактор з посиланням, що доступний тільки на читання",Y
APEX.ITEM_TYPE.YES_NO.INVALID_VALUE,Значення #LABEL# повинно відповідати значенням %0 і %1.,Y
APEX.ITEM_TYPE.YES_NO.NO_LABEL,Ні,Y
APEX.ITEM_TYPE.YES_NO.OFF_LABEL,Вимк.,Y
APEX.ITEM_TYPE.YES_NO.ON_LABEL,Увімк.,Y
APEX.ITEM_TYPE.YES_NO.YES_LABEL,Так,Y
APEX.LANGUAGE_SELECTOR,Вибір мови,Y
APEX.LIST_MANAGER.ADD_ENTRY,Додати рядок,Y
APEX.LIST_MANAGER.BUTTON_ADD,Додати,Y
APEX.LIST_MANAGER.BUTTON_REMOVE,Видалити,Y
APEX.LIST_MANAGER.SELECTED_ENTRY,Вибрані рядки,Y
APEX.LTO.ADVANCED,Додатково,Y
APEX.LTO.CANCEL,Скасувати,Y
APEX.LTO.COMMON,Загальний,Y
APEX.LTO.LIVE_TEMPLATE_OPTIONS,Налаштування активного шаблону,Y
APEX.LTO.NOT_APPLICABLE,"Налаштування шаблону недоступні, оскільки цей компонент не відображається на сторінці.",Y
APEX.LTO.NO_OPTIONS_FOUND,Опція шаблону не знайдена.,Y
APEX.LTO.SAVE,Зберегти,Y
APEX.MAPS.CLEAR_CIRCLE,Очистити коло,Y
APEX.MAPS.CUSTOM_STYLES_INVALID_JSON,Власні стилі не є прийнятним JSON.,Y
APEX.MAPS.DISTANCE_TOOL,Виміряти відстань,Y
APEX.MAPS.DRAW_CIRCLE,Накреслити коло,Y
APEX.MAPS.FIND_MY_LOCATION,Поточне розташування,Y
APEX.MAPS.INIT_POINT_COORDINATES_INVALID,Неприйнятні координати початкової позиції.,Y
APEX.MAPS.INIT_POINT_GEOMETRY_REQUIRED,Початкова позиція повинна бути геометричною точкою..,Y
APEX.MAPS.KM,км.,Y
APEX.MAPS.LAYER,Шар,Y
APEX.MAPS.LAYER_NAME,Шар: %0,Y
APEX.MAPS.MAP,Карта,Y
APEX.MAPS.MAP_MESSAGES,Повідомлення,Y
APEX.MAPS.MILES,миль,Y
APEX.MAPS.MORE_DATA_FOUND,"Дані містять понад %0 рядків, що перевищує максимальну дозволену кількість.",Y
APEX.MAPS.ORACLE_MAP_COPYRIGHT,"&copy; 2022 Oracle Corporation &nbsp;&nbsp; <a rel=""noreferrer"" target=""_blank"" href=""https://elocation.oracle.com/elocation/legal.html"">Умови</a> &nbsp;&nbsp; Данні карт &copy; 2021 HERE",Y
APEX.MAPS.ORACLE_SDO_GEOMETRY_NOT_AVAILABLE,Тип даних SDO_GEOMETRY недоступний у цій базі даних.,Y
APEX.MAPS.OSM_MAP_COPYRIGHT,"<a rel=""noreferrer"" target=""_blank"" href=""http://openmaptiles.org""> &copy; OpenMapTiles </a> &nbsp; <a rel=""noreferrer"" target=""_blank"" href=""https://www.openstreetmap.org/copyright""> &copy; Співавтори OpenStreetMap </a>",Y
APEX.MAPS.OSM_VECTOR_MAP_COPYRIGHT,"<a rel=""noreferrer"" target=""_blank"" href=""https://www.maptiler.com/copyright""> &copy; MapTiler</a> &nbsp; <a rel=""noreferrer"" target=""_blank"" href=""https://www.openstreetmap.org/copyright""> &copy; Співавтори OpenStreetMap </a>",Y
APEX.MAPS.POINTS,Точки,Y
APEX.MAPS.POINTS_COUNT,%0 точок,Y
APEX.MAPS.RECTANGLE_ZOOM,Режим збільшення із прямокутником,Y
APEX.MAPS.REMOVE_MESSAGE,Видалити,Y
APEX.MAPS.RESET_BEARING_TO_NORTH,Відновити напрямок на північ,Y
APEX.MAPS.TOGGLE_2D_MODE,Перейти до режиму 2D,Y
APEX.MAPS.TOGGLE_3D_MODE,Перейти до режиму 3D,Y
APEX.MAPS.TOGGLE_COPYRIGHT,Відобразити або приховати інформацію про авторські права,Y
APEX.MAPS.TOTAL_DISTANCE,Загальна відстань,Y
APEX.MAPS.ZOOM_IN,Збільшити,Y
APEX.MAPS.ZOOM_OUT,Зменшити,Y
APEX.MARKDOWN.BOLD,Жирний,Y
APEX.MARKDOWN.IMAGE,Зображення,Y
APEX.MARKDOWN.INLINE_CODE,Вбудований код,Y
APEX.MARKDOWN.INSERT_IMAGE,Вставити зображення,Y
APEX.MARKDOWN.INSERT_LINK,Вставити посилання,Y
APEX.MARKDOWN.ITALIC,Курсив,Y
APEX.MARKDOWN.LINK,Посилання,Y
APEX.MARKDOWN.LIST,Список,Y
APEX.MARKDOWN.ORDERED_LIST,Упорядкований список,Y
APEX.MARKDOWN.PREVIEW,Попередній перегляд,Y
APEX.MARKDOWN.PREVIEW_EMPTY,Немає даних для попереднього перегляду,Y
APEX.MARKDOWN.STRIKETHROUGH,Закреслення,Y
APEX.MARKDOWN.UNORDERED_LIST,Невпорядкований список,Y
APEX.MENU.CURRENT_MENU,поточні,Y
APEX.MENU.OVERFLOW_LABEL,Ще...,Y
APEX.MENU.PROCESSING,Завантаження,Y
APEX.MENU.SPLIT_BUTTON,"Кнопка з меню, що розгортається",Y
APEX.MENU.SPLIT_MENU,"Меню, що розгортається",Y
APEX.NOTIFICATION_MESSAGE_HEADING,Сповіщення,Y
APEX.NO_DATA_FOUND_ENTITY,%0 не знайдено,Y
APEX.NUMBER_FIELD.VALUE_GREATER_MAX_VALUE,Значення #LABEL# більше ніж зазначений максимум %0.,Y
APEX.NUMBER_FIELD.VALUE_INVALID,Значення #LABEL# має бути числовим.,Y
APEX.NUMBER_FIELD.VALUE_INVALID2,Значення #LABEL# не відповідає числовому формату %0. Наприклад: %1.,Y
APEX.NUMBER_FIELD.VALUE_LESS_MIN_VALUE,Значення #LABEL# менше ніж зазначений мінімум %0.,Y
APEX.NUMBER_FIELD.VALUE_NOT_BETWEEN_MIN_MAX,Значення #LABEL# поза межами допустимого діапазону від %0 до %1.,Y
APEX.OPENS_IN_NEW_WINDOW_LOWER,відкрити в новому вікні,Y
APEX.PAGE.DUPLICATE_SUBMIT,Ця сторінка вже була відправлена на сервер і не може бути надіслана повторно.,Y
APEX.PAGE.NOT_FOUND,"Сторінка ""%1"" застосунку ""%0"" не знайдена.",Y
APEX.PAGE_ITEM_IS_REQUIRED,#LABEL# повинно мати якесь значення.,Y
APEX.POPUP.SEARCH,Пошук,Y
APEX.POPUP_LOV.BUTTON_CLOSE,Скасувати,Y
APEX.POPUP_LOV.BUTTON_FIND,Знайдено %0,Y
APEX.POPUP_LOV.BUTTON_NEXT,Далі,Y
APEX.POPUP_LOV.BUTTON_PREV,Назад,Y
APEX.POPUP_LOV.FILTER_REQ,Введіть слово (має бути принаймні %0 символів) для пошуку.,Y
APEX.POPUP_LOV.ICON_TEXT,Спливаючий список значень: %0,Y
APEX.POPUP_LOV.INITIAL_FILTER_REQ,Введіть слово для пошуку.,Y
APEX.POPUP_LOV.NO_RESULTS,Даних не знайдено.,Y
APEX.POPUP_LOV.REMOVE_VALUE,Видалити %0,Y
APEX.POPUP_LOV.SEARCH,Шаблон пошуку,Y
APEX.POPUP_LOV.TITLE,Пошук,Y
APEX.PROCESS.INVOKE_API.PARAMETER_ERROR,"Сталася помилка під час оцінки параметра %0 при виклику %1. Для отримання додаткової інформації, будь ласка, зверніться до журналу помилок.",Y
APEX.PROCESSING,Обробка,Y
APEX.PWA.DIALOG.HIDE.INSTRUCTIONS,Назад,Y
APEX.PWA.DIALOG.INTRO,"Цей веб-сайт може використатися як застосунок. Встановіть його на ваш пристрій, щоб отримати максимальну зручність роботи.",Y
APEX.PWA.DIALOG.SHOW.INSTRUCTIONS,Далі,Y
APEX.PWA.DIALOG.TITLE,Інсталювати цей застосунок,Y
APEX.PWA.INSTRUCTIONS,"Схоже, зараз ваш пристрій або браузер не підтримують інсталювання Progressive Web застосунків.",Y
APEX.PWA.INSTRUCTIONS.IOS.STEP1,1. Натисніть значок <strong>Поширити</strong>,Y
APEX.PWA.INSTRUCTIONS.IOS.STEP2,2. Прокрутіть вікно вниз і натисніть <strong>Додати на головний екран</strong>,Y
APEX.PWA.INSTRUCTIONS.IOS.STEP3,"3. Натисніть <strong style=""color:#007AE1;"">Додати</strong>, щоб підтвердити",Y
APEX.PWA.OFFLINE.BODY,"<main>
    <svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 400 280"" role=""presentation"">
      <g fill=""none"">
        <path d=""M316.846 213.183c39.532 0 63.154-30.455 63.154-62.764 0-30.943-22.158-56.615-51.441-62.179v-1.17c0-48.123-38.947-87.07-87.07-87.07-39.044 0-72.036 25.672-83.066 61.007-8.492-3.612-17.863-5.564-27.722-5.564-34.261 0-62.764 24.11-69.694 56.322a51.007 51.007 0 0 0-9.468-.879C23.036 110.79 0 133.825 0 162.327c0 28.405 23.036 51.441 51.441 51.441l265.405-.585z"" fill=""currentColor"" opacity="".2""/>
        <circle fill=""#D63B25"" cx=""336"" cy=""216"" r=""64""/>
        <path d=""M367.357 198.439c-.395-.395-.947-.632-1.657-.632-.71 0-1.184.237-1.657.632L351.97 210.51l-10.494-10.493 12.072-12.072c.395-.395.71-.947.71-1.657A2.29 2.29 0 0 0 351.97 184c-.631 0-1.183.237-1.657.631l-12.071 12.072-7.496-7.496c-.394-.394-.947-.71-1.657-.71a2.29 2.29 0 0 0-2.288 2.288c0 .632.237 1.184.71 1.657l2.604 2.604-13.176 13.176a13.781 13.781 0 0 0-4.024 9.705c0 3.787 1.499 7.18 4.024 9.705l2.13 2.13-14.36 14.36c-.394.394-.71.947-.71 1.657a2.29 2.29 0 0 0 2.288 2.288c.631 0 1.184-.237 1.657-.71l14.36-14.36 1.736 1.736a13.781 13.781 0 0 0 9.704 4.024c3.787 0 7.18-1.5 9.705-4.024l13.176-13.177 2.92 2.92c.394.394.946.71 1.656.71a2.29 2.29 0 0 0 2.289-2.288c0-.632-.237-1.184-.71-1.657l-7.575-7.496 12.072-12.071c.394-.395.71-.947.71-1.657.079-.632-.237-1.184-.631-1.578zm-27.142 33.059a9.398 9.398 0 0 1-6.47 2.603c-2.525 0-4.813-.946-6.47-2.603l-7.1-7.101a9.124 9.124 0 0 1-2.683-6.47 9.124 9.124 0 0 1 2.682-6.47l13.177-13.176 3.156 3.156c.079.079.079.158.158.158l.157.157 13.413 13.413c.08.08.08.158.158.158l.158.158 2.761 2.762-13.097 13.255z"" fill=""#FFF""/>
      </g>
    </svg>
    <h1>Не вдалося підключитися</h1>
    <p>Використання цього застосунку вимагає підключення до Інтернету.</p>
    <button type=""button"">Повторити</button>
</main>

<script>
    document.querySelector(""button"").addEventListener(""click"", () => {
        window.location.reload();
    });
</script>",Y
APEX.PWA.OFFLINE.TITLE,Не вдалося підключитися,Y
APEX.PWA.PUSH.SUBSCRIPTION_FAILED,На цьому пристрої не вдалося увімкнути push-сповіщення.,Y
APEX.QUICK_PICK.GROUP_LABEL,Швидкий вибір для %0,Y
APEX.QUICK_PICK.LINK_ROLE,Посилання для швидкого вибору,Y
APEX.RADIO.VISUALLY_HIDDEN_RADIO,Візуально прихований перемикач,Y
APEX.REGION.CSSCALENDAR.ADD,Додати,Y
APEX.REGION.CSSCALENDAR.ALL_DAY,Весь день,Y
APEX.REGION.CSSCALENDAR.BUTTON.SENDEMAIL,Надіслати запрошення,Y
APEX.REGION.CSSCALENDAR.CHOOSE_ACTION,Опції,Y
APEX.REGION.CSSCALENDAR.DAILY_ALLDAY,Щоденний перегляд за весь день,Y
APEX.REGION.CSSCALENDAR.DAILY_TIME_SPECIFIC,Щоденний перегляд даних з часом,Y
APEX.REGION.CSSCALENDAR.DAY,День,Y
APEX.REGION.CSSCALENDAR.DESCRIPTION,Опис,Y
APEX.REGION.CSSCALENDAR.DOWNLOAD.CSV,CSV,Y
APEX.REGION.CSSCALENDAR.DOWNLOAD.ICALENDAR,iCal,Y
APEX.REGION.CSSCALENDAR.DOWNLOAD.PDF,PDF,Y
APEX.REGION.CSSCALENDAR.DOWNLOAD.XML,XML,Y
APEX.REGION.CSSCALENDAR.ENDDATE,Дата до,Y
APEX.REGION.CSSCALENDAR.EVENTNAME,Назва події,Y
APEX.REGION.CSSCALENDAR.INVITATION,Запрошення,Y
APEX.REGION.CSSCALENDAR.LIST,Список,Y
APEX.REGION.CSSCALENDAR.MONTH,Місяць,Y
APEX.REGION.CSSCALENDAR.NEXT,Далі,Y
APEX.REGION.CSSCALENDAR.NOEVENTS,Подій немає,Y
APEX.REGION.CSSCALENDAR.OPTION.FORM,Редагувати подію.,Y
APEX.REGION.CSSCALENDAR.OPTION.SEND,Надіслати запрошення електронною поштою.,Y
APEX.REGION.CSSCALENDAR.PREVIOUS,Назад,Y
APEX.REGION.CSSCALENDAR.SENDEMAIL,Надіслати електронною поштою,Y
APEX.REGION.CSSCALENDAR.SENDEMAIL.BUTTON,Надіслати електронною поштою,Y
APEX.REGION.CSSCALENDAR.SENDEMAIL.DIALOG.REQUIRED,Всі поля обов'язкові для заповнення.,Y
APEX.REGION.CSSCALENDAR.SENDEMAIL.DIALOG.TITLE,Надіслати запрошення,Y
APEX.REGION.CSSCALENDAR.SENDEMAIL.SUBJECT,Тема,Y
APEX.REGION.CSSCALENDAR.SENDEMAIL.TO,Кому,Y
APEX.REGION.CSSCALENDAR.STARTDATE,Дата з,Y
APEX.REGION.CSSCALENDAR.TABLEFORM,Форма на %0,Y
APEX.REGION.CSSCALENDAR.TIME,Час,Y
APEX.REGION.CSSCALENDAR.TODAY,Сьогодні,Y
APEX.REGION.CSSCALENDAR.VIEW,Вигляд,Y
APEX.REGION.CSSCALENDAR.WEEK,Тиждень,Y
APEX.REGION.CSSCALENDAR.WEEKLY_ALLDAY,Щотижневий перегляд за весь день,Y
APEX.REGION.CSSCALENDAR.WEEKLY_TIME_SPECIFIC,Щотижневий перегляд даних з часом,Y
APEX.REGION.CSSCALENDAR.YEAR,Рік,Y
APEX.REGION.JQM_COLUMN_TOGGLE.COLUMNS,Стовпці...,Y
APEX.REGION.JQM_COLUMN_TOGGLE.LOAD_MORE,Завантажити ще...,Y
APEX.REGION.JQM_LIST_VIEW.BACK,Назад,Y
APEX.REGION.JQM_LIST_VIEW.LOAD_MORE,Завантажити ще...,Y
APEX.REGION.JQM_LIST_VIEW.SEARCH,Пошук...,Y
APEX.REGION.JQM_REFLOW.LOAD_MORE,Завантажити ще...,Y
APEX.REGION.NOT_FOUND,Ідентифікатор регіону %0 не знайдено.,Y
APEX.REGION.NO_DATA_FOUND_MESSAGE,Даних не знайдено,Y
APEX.REGION.PAGINATION.RESET_ERROR,Не вдалося відновити поділ на сторінки.,Y
APEX.REGION.PAGINATION.UNHANDLED_ERROR,Сталася помилка під час поділу на сторінки.,Y
APEX.REGION.RESPONSIVE_TABLE.COLUMNS,Стовпці...,Y
APEX.REGION.TEMPLATE_COMPONENT.TOO_MANY_ROWS,"%0 - це одномістний (частковий) регіон, який повернув декілька рядків.",Y
APEX.REGION.TYPE_NOT_SUPPORTED,Неприпустимий тип регіону %0.,Y
APEX.REGION.UNHANDLED_ERROR,"Сталася помилка під час відтворення регіону ""#COMPONENT_NAME#"".",Y
APEX.REGION_COLUMN_IS_REQUIRED,#COLUMN_HEADER# повинно мати якесь значення.,Y
APEX.RICH_TEXT_EDITOR.ACCESSIBLE_LABEL,"%0, редактор форматованого тексту",Y
APEX.RICH_TEXT_EDITOR.MAXIMUM_LENGTH_EXCEEDED,"Довжина розмітки HTML у редакторі форматованого тексту перевищує максимальну дозволену величину (фактична довжина %0, дозволено %1 символів)",Y
APEX.RTE.READ_ONLY_RICH_TEXT_EDITOR,"Редактор форматованого тексту, що доступний тільки на читання",Y
APEX.RTE.RICH_TEXT_EDITOR,Редактор форматованого тексту,Y
APEX.RTE.TOOLBAR_ALIGNMENT,Вирівнювання,Y
APEX.RTE.TOOLBAR_EXTRAS,Додатково,Y
APEX.RTE.TOOLBAR_FONT,Шрифт,Y
APEX.RTE.TOOLBAR_FORMATTING,Форматування,Y
APEX.RTE.TOOLBAR_LISTS,Списки,Y
APEX.RV.DELETE,Видалити,Y
APEX.RV.DUPLICATE,Дублювати,Y
APEX.RV.EXCLUDE_HIDDEN,Прибрати приховані стовпці,Y
APEX.RV.EXCLUDE_NULL,Прибрати пусті значення,Y
APEX.RV.INSERT,Додати,Y
APEX.RV.MOVE_DOWN,Вниз,Y
APEX.RV.MOVE_UP,Вгору,Y
APEX.RV.NEXT_RECORD,Далі,Y
APEX.RV.NOT_GROUPED_LABEL,Інші стовпці,Y
APEX.RV.PREV_RECORD,Назад,Y
APEX.RV.REC_X,Рядок %0,Y
APEX.RV.REC_XY,Рядок %0 з %1,Y
APEX.RV.REFRESH,Оновити,Y
APEX.RV.REVERT,Скасувати зміни,Y
APEX.RV.SETTINGS_MENU,Налаштування,Y
APEX.SAMPLE_FORMAT,"Наприклад, %0",Y
APEX.SAMPLE_FORMAT_SHORT,Наприклад: %0,Y
APEX.SEARCH.1_RESULT_FOUND,1 результат,Y
APEX.SEARCH.N_RESULTS_FOUND,Результатів %0,Y
APEX.SEARCH.PAGINATION,Поділ на сторінки,Y
APEX.SEARCH.RESULTS_X_TO_Y,Результати від %0 до %1,Y
APEX.SESSION.ALERT.CREATE_NEW,Увійти знову,Y
APEX.SESSION.ALERT.EXPIRED,Термін дії вашого сеансу закінчився,Y
APEX.SESSION.ALERT.EXTEND,Подовжити,Y
APEX.SESSION.ALERT.IDLE_WARN,Термін дії вашого сеансу закінчиться о %0. Бажаєте подовжити термін дії?,Y
